 Phyrexian Revoker;$1.06
 Phytotitan;$0.27
 Pillar of Light;$0.15
 Plummet;$0.13
 Polymorphist's Jest;$1.38
 Preeminent Captain;$0.64
 Profane Memento;$0.21
 Quickling;$0.18
 Radiant Fountain;$0.26
 Raise the Alarm;$0.15
 Ranger's Guile;$0.14
 Razorfoot Griffin;$0.15
 Reclamation Sage;$0.25
 Research Assistant;$0.15
 Resolute Archangel;$0.55
 Restock;$0.17
 Return to the Ranks;$1.13
 Roaring Primadox;$0.16
 Rogue's Gloves;$0.16
 Rotfeaster Maggot;$0.14
 Rummaging Goblin;$0.14
 Runeclaw Bear;$0.14
 Sacred Armory;$0.16
 Sanctified Charge;$0.15
 Satyr Wayfinder;$0.14
 Scrapyard Mongrel;$0.15
 Scuttling Doom Engine;$0.45
 Seismic Strike;$0.20
 Selfless Cathar;$0.15
 Sengir Vampire;$0.32
 Seraph of the Masses;$0.20
 Serra Angel;$0.34
 Shadowcloak Vampire;$0.14
 Shaman of Spring;$0.14
 Shield of the Avatar;$0.25
 Shivan Dragon;$0.32
 Shivan Reef;$2.55
 Shrapnel Blast;$0.29
 Siege Dragon;$0.28
 Siege Wurm;$0.14
 Sign in Blood;$0.15
 Sliver Hive;$4.78
 Sliver Hivelord;$9.12
 Solemn Offering;$0.14
 Soul of Innistrad;$1.01
 Soul of New Phyrexia;$2.75
 Soul of Ravnica;$0.57
 Soul of Shandalar;$0.72
 Soul of Theros;$0.94
 Soul of Zendikar;$0.67
 Soulmender;$0.14
 Spectra Ward;$0.67
 Spirit Bonds;$0.38
 Stab Wound;$0.15
 Staff of the Death Magus;$0.16
 Staff of the Flame Magus;$0.16
 Staff of the Mind Magus;$0.16
 Staff of the Sun Magus;$0.16
 Staff of the Wild Magus;$0.16
 Stain the Mind;$0.31
 Statute of Denial;$0.15
 Stoke the Flames;$0.55
 Stormtide Leviathan;$0.33
 Sunblade Elf;$0.23
 Sungrace Pegasus;$0.14
 Swamp (259);$0.17
 Swamp (260);$0.17
 Swamp (261);$0.16
 Terra Stomper;$0.56
 The Chain Veil;$1.97
 Thundering Giant;$0.14
 Tireless Missionaries;$0.15
 Titanic Growth;$0.14
 Torch Fiend;$0.14
 Tormod's Crypt;$0.20
 Triplicate Spirits;$0.15
 Turn to Frog;$0.16
 Typhoid Rats;$0.14
 Tyrant's Machine;$0.14
 Ulcerate;$0.18
 Undergrowth Scavenger;$0.14
 Unmake the Graves;$0.15
 Urborg, Tomb of Yawgmoth;$8.95
 Venom Sliver;$0.64
 Verdant Haven;$0.14
 Vineweft;$0.14
 Void Snare;$0.15
 Walking Corpse;$0.17
 Wall of Essence;$0.20
 Wall of Fire;$0.14
 Wall of Frost;$0.17
 Wall of Limbs;$0.16
 Wall of Mulch;$0.15
 Warden of the Beyond;$0.16
 Waste Not;$4.16
 Welkin Tern;$0.14
 Will-Forged Golem;$0.14
 Witch's Familiar;$0.15
 Xathrid Slyblade;$0.17
 Yavimaya Coast;$1.75
 Yisan, the Wanderer Bard;$0.47
 Zof Shade;$0.15
