 Prized Unicorn;$0.16
 Prodigal Pyromancer;$0.17
 Protean Hydra;$2.21
 Pyroclasm;$0.57
 Raging Goblin;$0.16
 Rampant Growth;$0.19
 Razorfoot Griffin;$0.15
 Regenerate;$0.15
 Relentless Rats;$2.03
 Rhox Pikemaster;$0.22
 Righteousness;$0.18
 Rise from the Grave;$0.17
 Rod of Ruin;$0.17
 Rootbound Crag;$1.89
 Royal Assassin;$0.71
 Runeclaw Bear;$0.15
 Safe Passage;$0.15
 Sage Owl;$0.15
 Sanguine Bond;$2.82
 Seismic Strike;$0.15
 Serpent of the Endless Sea;$0.15
 Serra Angel;$0.22
 Shatter;$0.15
 Shivan Dragon;$0.40
 Siege Mastodon;$0.15
 Siege-Gang Commander;$2.10
 Sign in Blood;$0.18
 Silence;$1.16
 Silvercoat Lion;$0.15
 Sleep;$0.19
 Snapping Drake;$0.15
 Solemn Offering;$0.15
 Soul Bleed;$0.15
 Soul Warden;$1.07
 Sparkmage Apprentice;$0.14
 Spellbook;$0.75
 Sphinx Ambassador;$3.95
 Stampeding Rhino;$0.15
 Stone Giant;$0.16
 Stormfront Pegasus;$0.14
 Sunpetal Grove;$2.37
 Telepathy;$0.21
 Tempest of Light;$0.20
 Tendrils of Corruption;$0.18
 Terramorphic Expanse;$0.17
 Time Warp;$18.75
 Tome Scour;$0.21
 Traumatize;$1.80
 Trumpet Blast;$0.15
 Twincast;$3.02
 Undead Slayer;$0.18
 Underworld Dreams;$2.96
 Unholy Strength;$0.15
 Unsummon;$0.15
 Vampire Aristocrat;$0.16
 Vampire Nocturnus;$5.11
 Veteran Armorsmith;$0.17
 Veteran Swordsmith;$0.20
 Viashino Spearhunter;$0.15
 Wall of Bone;$0.20
 Wall of Faith;$0.15
 Wall of Fire;$0.16
 Wall of Frost;$0.21
 Warp World;$0.37
 Warpath Ghoul;$0.15
 Weakness;$0.15
 Whispersilk Cloak;$0.54
 White Knight;$0.21
 Wind Drake;$0.15
 Windstorm;$0.18
 Wurm's Tooth;$0.17
 Xathrid Demon;$1.01
 Yawning Fissure;$0.15
 Zephyr Sprite;$0.23
 Zombie Goliath;$0.14
