 Griffin Rider;$0.15
 Griffin Sentinel;$0.15
 Grim Lavamancer;$6.46
 Guardians' Pledge;$0.16
 Harbor Serpent;$0.15
 Hideous Visage;$0.15
 Honor of the Pure;$1.99
 Hunter's Insight;$0.23
 Ice Cage;$0.15
 Incinerate;$0.18
 Inferno Titan;$1.18
 Island (234);$0.14
 Island (235);$0.15
 Island (236);$0.16
 Island (237);$0.15
 Jace's Archivist;$0.43
 Jace's Erasure;$0.19
 Jace, Memory Adept;$5.89
 Jade Mage;$0.16
 Kite Shield;$0.18
 Kraken's Eye;$0.16
 Lava Axe;$0.15
 Levitation;$0.18
 Lifelink;$0.15
 Lightning Elemental;$0.15
 Llanowar Elves;$0.18
 Lord of the Unreal;$0.81
 Lure;$0.15
 Lurking Crocodile;$0.15
 Mana Leak;$0.36
 Manabarbs;$0.31
 Manalith;$0.22
 Manic Vandal;$0.14
 Master Thief;$0.16
 Merfolk Looter;$0.15
 Merfolk Mesmerist;$0.15
 Mesa Enchantress;$0.32
 Mighty Leap;$0.15
 Mind Control;$0.17
 Mind Rot;$0.15
 Mind Unbound;$0.32
 Monomania;$0.28
 Mountain (242);$0.15
 Mountain (243);$0.16
 Mountain (244);$0.16
 Mountain (245);$0.14
 Naturalize;$0.15
 Negate;$0.14
 Oblivion Ring;$0.29
 Onyx Mage;$0.18
 Overrun;$0.20
 Pacifism;$0.14
 Pentavus;$0.27
 Peregrine Griffin;$0.15
 Personal Sanctuary;$0.29
 Phantasmal Bear;$0.15
 Phantasmal Dragon;$0.18
 Phantasmal Image;$7.85
 Plains (230);$0.14
 Plains (231);$0.15
 Plains (232);$0.15
 Plains (233);$0.15
 Plummet;$0.15
 Ponder;$1.40
 Pride Guardian;$0.15
 Primeval Titan;$9.10
 Primordial Hydra;$7.04
 Quicksilver Amulet;$9.19
 Rampant Growth;$0.17
 Reassembling Skeleton;$0.20
 Reclaim;$0.15
 Redirect;$0.40
 Reverberate;$0.67
 Rites of Flourishing;$1.44
 Roc Egg;$0.16
 Rootbound Crag;$1.80
 Royal Assassin;$0.69
 Rune-Scarred Demon;$6.10
 Runeclaw Bear;$0.15
 Rusted Sentinel;$0.17
 Sacred Wolf;$0.15
 Scepter of Empires;$0.19
 Scrambleverse;$0.30
 Sengir Vampire;$0.17
 Serra Angel;$0.18
 Shock;$0.15
 Siege Mastodon;$0.15
 Skinshifter;$0.61
 Skywinder Drake;$0.15
 Slaughter Cry;$0.15
 Smallpox;$0.44
 Solemn Simulacrum;$4.28
 Sorin Markov;$16.99
 Sorin's Thirst;$0.15
 Sorin's Vengeance;$1.20
 Sphinx of Uthuun;$0.26
 Spirit Mantle;$1.84
 Stampeding Rhino;$0.15
 Stave Off;$0.15
 Stingerfling Spider;$0.16
 Stonehorn Dignitary;$0.17
 Stormblood Berserker;$0.23
 Stormfront Pegasus;$0.15
 Sun Titan;$2.58
 Sundial of the Infinite;$0.67
 Sunpetal Grove;$2.26
 Sutured Ghoul;$0.29
 Swamp (238);$0.16
 Swamp (239);$0.16
 Swamp (240);$0.15
 Swamp (241);$0.14
 Swiftfoot Boots;$0.47
 Taste of Blood;$0.15
 Tectonic Rift;$0.17
 Thran Golem;$0.17
 Throne of Empires;$0.33
 Time Reversal;$1.09
 Timely Reinforcements;$3.00
 Titanic Growth;$0.15
 Tormented Soul;$0.16
 Trollhide;$0.15
 Turn to Frog;$0.17
 Unsummon;$0.15
 Vampire Outcasts;$0.16
 Vastwood Gorger;$0.15
 Vengeful Pharaoh;$3.49
 Visions of Beyond;$8.00
 Volcanic Dragon;$0.18
 Wall of Torches;$0.14
 Warpath Ghoul;$0.15
 Warstorm Surge;$0.40
 Worldslayer;$0.54
 Wring Flesh;$0.15
 Wurm's Tooth;$0.17
 Zombie Goliath;$0.15
 Zombie Infestation;$0.80
