 Time Reversal;$1.00
 Tireless Missionaries;$0.15
 Tome Scour;$0.17
 Traumatize;$1.64
 Triskelion;$0.48
 Unholy Strength;$0.15
 Unsummon;$0.15
 Vengeful Archon;$0.30
 Viscera Seer;$0.97
 Volcanic Strength;$0.15
 Voltaic Key;$0.51
 Vulshok Berserker;$0.15
 Wall of Frost;$0.23
 Wall of Vines;$0.15
 War Priest of Thune;$0.19
 Warlord's Axe;$0.17
 Water Servant;$0.16
 Whispersilk Cloak;$0.54
 White Knight;$0.20
 Wild Evocation;$0.31
 Wild Griffin;$0.14
 Wurm's Tooth;$0.16
 Yavimaya Wurm;$0.15
